"DATE","TIME","TEMP","RH","WS","PREC","YR","MON","DAY","LAT","LONG","FFMC","DMC","DC","ISI","BUI","FWI","DSR"
1984-07-25,13:00:00,18.3333333333333,57,1.609344,17780,1984,7,25,40.25,105.75,33.3504774645457,3.19589708335618,7.004,0.00890999343226718,3.13517724445844,0.00318781233255107,1.03693388166848e-06
1984-07-26,13:00:00,21.1111111111111,50,4.828032,1524,1984,7,26,40.25,105.75,45.096005032784,3.43276556097305,7.504,0.106468044225955,3.37084522967471,0.0391064956841025,8.76696874734173e-05
1984-07-27,13:00:00,17.7777777777778,53,6.437376,0,1984,7,27,40.25,105.75,70.4711568131604,5.51653846852861,14.408,0.878560725276148,5.6371722785114,0.398532425199675,0.00533813540606201
1984-07-28,13:00:00,20,48,3.218688,17780,1984,7,28,40.25,105.75,46.0955323345683,4.44996833204857,7.304,0.11414227628751,4.25791709454314,0.0458981261032141,0.000116398122196995
1984-07-29,13:00:00,20.5555555555556,56,9.656064,1778,1984,7,29,40.25,105.75,47.7101539417456,3.64115861736238,7.404,0.198558238799313,3.54601121655553,0.074321678909146,0.000273176514660333
1984-07-30,13:00:00,20.5555555555556,52,4.828032,254,1984,7,30,40.25,105.75,44.8435955216276,3.4814111729884,7.404,0.102382210679551,3.40685257532596,0.0377536154029343,8.23731232249697e-05
1984-07-31,13:00:00,18.8888888888889,54,4.828032,762,1984,7,31,40.25,105.75,41.0328747687553,3.11947553724689,7.104,0.0537127918129924,3.07642933772062,0.0190886286387647,2.46342970721298e-05
1984-08-01,13:00:00,21.1111111111111,43,3.218688,4064,1984,8,1,40.25,105.75,46.0773564944639,3.40139731724715,6.804,0.113836793592936,3.29881302940733,0.0414831575340111,9.73199775825919e-05
1984-08-02,13:00:00,12.7777777777778,89,6.437376,4572,1984,8,2,40.25,105.75,14.4926589068758,1.23553350461586,5.304,1.74720083193341e-05,1.56163457889826,5.06304030602591e-06,1.15179994919251e-11
1984-08-03,13:00:00,21.1111111111111,37,4.828032,762,1984,8,3,40.25,105.75,50.539243512409,2.888798878,6.804,0.223269269465057,2.86129141294429,0.0773699907768126,0.000293320427195687
1984-08-04,13:00:00,21.6666666666667,32,3.218688,254,1984,8,4,40.25,105.75,52.656449546879,3.8799845955533,6.904,0.260837025049918,3.7242250716349,0.0994729042650591,0.000457621474948358
1984-08-05,13:00:00,22.2222222222222,38,9.656064,254,1984,8,5,40.25,105.75,58.8141587664152,4.13651279607179,7.004,0.615823806558348,3.95843254128457,0.240499636276101,0.00218344086543546
1984-08-06,13:00:00,12.2222222222222,95,1.609344,4064,1984,8,6,40.25,105.75,7.65517094687649,1.39778823583073,5.204,3.79175437810226e-07,1.67249860865874,1.11819750088074e-07,1.35035102880491e-14
1984-08-07,13:00:00,21.1111111111111,46,4.828032,4572,1984,8,7,40.25,105.75,46.8799060570145,2.476113324,6.804,0.138667605434735,2.59305952541926,0.0464974444613926,0.000119101815979298
1984-08-08,13:00:00,21.6666666666667,32,1.609344,0,1984,8,8,40.25,105.75,76.1483891840784,5.67217266533333,13.708,0.890047607573143,5.65642673687715,0.404366653685191,0.00547723336877833
1984-08-09,13:00:00,12.2222222222222,79,1.609344,508,1984,8,9,40.25,105.75,21.5404965566601,2.52583471470772,5.204,0.000252577811898113,2.43689940948632,8.3018390437417e-05,1.62744916183493e-09
1984-08-10,13:00:00,23.3333333333333,23,1.609344,508,1984,8,10,40.25,105.75,53.5451505326918,4.39023795136584,7.204,0.263449207744814,4.1980957403503,0.105330410202362,0.000506394624278374
1984-08-11,13:00:00,24.4444444444444,20,6.437376,0,1984,8,11,40.25,105.75,86.0573790986283,8.60907665358807,14.608,3.37657290348136,8.42930825592277,3.20516310447075,0.213758622756723
1984-08-12,13:00:00,21.6666666666667,34,3.218688,0,1984,8,12,40.25,105.75,89.4936984504386,11.7111342495881,21.512,4.68912798417951,11.5654788070224,5.50444120930774,0.556712963762327
1984-08-13,13:00:00,18.3333333333333,57,3.218688,1016,1984,8,13,40.25,105.75,42.3789692200431,5.96946398267276,6.304,0.0629429911882976,5.59167937279549,0.0284478758006574,4.9915695478775e-05
1984-08-14,13:00:00,22.2222222222222,35,4.828032,254,1984,8,14,40.25,105.75,53.8086599498351,5.21464446226108,7.004,0.318023643819508,4.93522575666443,0.136034835426119,0.000796397052385313
1984-08-15,13:00:00,23.3333333333333,37,6.437376,508,1984,8,15,40.25,105.75,57.9191313014036,4.92648533260983,7.204,0.491110628734234,4.68358384689037,0.205436128618075,0.00165198796669471
1984-08-16,13:00:00,21.1111111111111,50,4.828032,5842,1984,8,16,40.25,105.75,47.5561717723724,3.90787106588511,6.804,0.152426161831932,3.74234405390334,0.0582380518126528,0.000177412823680334
1984-08-17,13:00:00,15.5555555555556,76,0,508,1984,8,17,40.25,105.75,14.6679938787206,1.98484314334385,5.804,1.37014246695027e-05,2.14005465215968,4.32756578072396e-06,8.7240915457972e-12
1984-08-19,13:00:00,18.3333333333333,57,6.437376,11430,1984,8,19,40.25,105.75,39.8685507179202,1.96526958026945,6.304,0.0468387067547881,2.20894487123017,0.0149347871524418,1.59551613490504e-05
1984-08-20,13:00:00,14.4444444444444,85,0,12446,1984,8,20,40.25,105.75,8.22999583088739,0.711865840775315,5.604,4.89153655429243e-07,1.08057350564316,1.30432861275777e-07,1.77338867997019e-14
1984-08-21,13:00:00,17.2222222222222,45,6.437376,2032,1984,8,21,40.25,105.75,43.4425054112744,2.08040221888889,6.104,0.0886399939894309,2.24657565908369,0.0284083265402679,4.97929327942974e-05
1984-08-22,13:00:00,17.2222222222222,64,1.609344,5080,1984,8,22,40.25,105.75,28.4777764194031,1.64888577350372,6.104,0.0024329257017548,1.96843100184566,0.000750003728924658,8.00628714757742e-08
1984-08-23,13:00:00,16.1111111111111,59,6.437376,254,1984,8,23,40.25,105.75,36.0230629750806,1.53394762875872,5.904,0.0211745223153729,1.8598518438502,0.00642466154581832,3.58479110434819e-06
1984-08-24,13:00:00,15.5555555555556,63,4.828032,2286,1984,8,24,40.25,105.75,31.6303505239765,1.28923757937137,5.804,0.0067947310399606,1.65783915696904,0.00199920625139003,4.54032413154619e-07
1984-08-25,13:00:00,11.6666666666667,94,4.828032,1270,1984,8,25,40.25,105.75,6.98708858286395,0.158137636,5.104,2.99222410650487e-07,0.293538458745177,6.67932762326107e-08,5.42432702870844e-15
1984-08-26,13:00:00,17.2222222222222,45,6.437376,0,1984,8,26,40.25,105.75,49.2324386167335,2.23853985488889,11.208,0.206298912487263,2.98607863264407,0.072551411663798,0.000261765308145254
1984-08-27,13:00:00,21.6666666666667,29,4.828032,0,1984,8,27,40.25,105.75,80.0709302683195,5.57560181422222,18.112,1.46118305202678,6.30153728549541,0.697774266101363,0.0143861426752387
1984-08-28,13:00:00,21.6666666666667,34,11.265408,0,1984,8,28,40.25,105.75,88.6516979490683,8.67765941022222,25.016,6.23300947279855,9.29478216869092,6.45224698307242,0.737492052150746
1984-08-29,13:00:00,20.5555555555556,30,9.656064,2286,1984,8,29,40.25,105.75,62.1995354674176,6.29000390340532,6.704,0.755093182845534,5.91541814617261,0.350136906885378,0.00424492450536938
1984-08-30,13:00:00,22.7777777777778,22,8.04672,0,1984,8,30,40.25,105.75,87.2096580757666,10.134991838072,13.808,4.31108546557323,9.85651296081709,4.62335673928912,0.408830709783128
1984-09-01,13:00:00,12.7777777777778,74,4.828032,19050,1984,9,1,40.25,105.75,30.0431838046065,4.33476617186338,4.004,0.00444837906734167,3.90841681327154,0.00172856544719159,3.50972281408325e-07
1984-09-02,13:00:00,16.1111111111111,32,6.437376,1016,1984,9,2,40.25,105.75,46.3336414062437,3.43606643980645,4.604,0.139008886468527,3.15689467375047,0.0498573486293094,0.000134756446912042
1984-09-03,13:00:00,18.3333333333333,29,8.04672,0,1984,9,3,40.25,105.75,77.9489691025528,5.89254782247311,9.608,1.40710255147179,5.69675488118521,0.641337839989882,0.0123911796827263
1984-09-04,13:00:00,18.3333333333333,33,3.218688,0,1984,9,4,40.25,105.75,86.5735695440373,8.21063588780645,14.612,3.08793912159543,8.05277848979307,2.78205093529046,0.166377690055287
1984-09-05,13:00:00,21.1111111111111,25,9.656064,0,1984,9,5,40.25,105.75,91.3464610985502,11.1764189211398,20.116,8.45220321090778,11.0217125215868,9.19933746178476,1.38171349213878
1984-09-06,13:00:00,21.1111111111111,25,11.265408,0,1984,9,6,40.25,105.75,92.2310400156006,14.1422019544731,25.62,10.3897257100709,13.9881374309654,12.2045417601089,2.27882995535216
1984-09-07,13:00:00,6.11111111111111,93,4.828032,5842,1984,9,7,40.25,105.75,14.4276695513004,5.07144434173713,2.804,1.56309734839706e-05,4.47966666429934,6.41787864798943e-06,1.75247511937864e-11
1984-09-08,13:00:00,13.3333333333333,39,12.874752,508,1984,9,8,40.25,105.75,45.0639304808263,3.25296852828641,4.104,0.158915194938013,2.94887368555848,0.0556442015617705,0.000163667388863428
1984-09-09,13:00:00,15,58,6.437376,0,1984,9,9,40.25,105.75,67.2353051849498,4.45684796028641,8.508,0.791588245073704,4.33267498995208,0.320576861709736,0.00363135619469313
1984-09-10,13:00:00,21.6666666666667,23,11.265408,0,1984,9,10,40.25,105.75,88.1737594362624,7.57787838561975,14.112,5.81991409782678,7.44110518690037,5.4102528602794,0.539962986940855
1984-09-11,13:00:00,13.3333333333333,56,3.218688,0,1984,9,11,40.25,105.75,87.3485476011725,8.70852567628641,18.216,3.44773870355427,8.62497524261985,3.33377015894387,0.229173824865344
1984-09-12,13:00:00,13.8888888888889,70,3.218688,3556,1984,9,12,40.25,105.75,31.2791741684327,3.97146896238088,4.204,0.00571638073271463,3.59670649684777,0.00215118816653444,5.16903737549652e-07
1984-09-13,13:00:00,11.1111111111111,94,8.04672,254,1984,9,13,40.25,105.75,8.01229955960096,1.32413997337961,3.704,6.46643712031088e-07,1.39845160504744,1.82425520924739e-07,3.2113704537068e-14
1984-09-15,13:00:00,18.3333333333333,39,8.04672,0,1984,9,15,40.25,105.75,55.1059250317752,3.43463806271295,8.708,0.422669863894865,3.45874858347003,0.156737943858149,0.001023356944706
1984-09-16,13:00:00,8.88888888888889,88,3.218688,6096,1984,9,16,40.25,105.75,12.8103308355279,1.14924063036759,3.304,6.6405606788719e-06,1.22940864613178,1.81940828427567e-06,1.88211129545664e-12
1984-09-17,13:00:00,15,46,3.218688,3810,1984,9,17,40.25,105.75,36.0373021771096,1.547844984,4.404,0.0180611858610479,1.64781933949466,0.00530579666641246,2.5549209678905e-06
1984-09-18,13:00:00,21.1111111111111,25,4.828032,0,1984,9,18,40.25,105.75,75.5173053302771,4.51362801733333,9.908,1.00634748429998,4.45347072829604,0.412190324889448,0.0056662012912901
1984-09-19,13:00:00,21.6666666666667,29,6.437376,0,1984,9,19,40.25,105.75,88.1451455401564,7.39146126666667,15.512,4.5444115991325,7.30986341972679,4.14868200957661,0.337496960644468
1984-09-20,13:00:00,14.4444444444444,71,1.609344,254,1984,9,20,40.25,105.75,29.2074306163339,3.48274324316675,4.304,0.00299736161525239,3.17001217946007,0.00107664082453358,1.51821856287963e-07
1984-09-21,13:00:00,10,77,9.656064,1778,1984,9,21,40.25,105.75,22.871026292106,1.41364396271047,3.504,0.000610181907663126,1.40970425537511,0.000172465133505619,5.93649656507165e-09
1984-09-23,13:00:00,16.1111111111111,36,8.04672,254,1984,9,23,40.25,105.75,46.5752829821236,1.96108632177778,4.604,0.156126085918034,1.9321293755506,0.0478767069147106,0.000125426372895452
1984-09-24,13:00:00,17.2222222222222,24,12.874752,0,1984,9,24,40.25,105.75,79.8820491116802,4.44021784,9.408,2.14922438543439,4.36377386340179,0.872947827968001,0.0213854392556885
1984-09-25,13:00:00,6.11111111111111,45,3.218688,6350,1984,9,25,40.25,105.75,32.4487154846801,2.10390171198495,2.804,0.00772487218601959,1.82318634557105,0.00233107473872496,5.95858823250605e-07
1984-09-26,13:00:00,12.2222222222222,50,6.437376,0,1984,9,26,40.25,105.75,59.9740452808918,3.28981928976273,6.708,0.565283776206297,3.19600165536377,0.203644180063823,0.00162656846880651
1984-09-27,13:00:00,12.2222222222222,33,8.04672,1016,1984,9,27,40.25,105.75,44.7278871801686,2.45856795698383,3.904,0.118251981744024,2.25278809468596,0.0379305709604877,8.30577394276264e-05
1984-09-30,13:00:00,13.3333333333333,56,6.437376,0,1984,9,30,40.25,105.75,66.5007131054083,3.5892152476505,8.008,0.77177559785333,3.536683128536,0.288594414348982,0.00301493896466554
1984-10-01,13:00:00,13.8888888888889,48,6.437376,0,1984,10,1,40.25,105.75,79.0592382844482,4.77019579876161,11.212,1.4324083826792,4.74160737467242,0.602320118912003,0.0110882586694732
1984-10-02,13:00:00,16.1111111111111,47,6.437376,508,1984,10,2,40.25,105.75,46.4757281528777,2.93361320138992,3.604,0.14190868910444,2.61882237595077,0.0477384285071815,0.000124785887940547
1984-10-03,13:00:00,8.88888888888889,82,3.218688,1524,1984,10,3,40.25,105.75,15.3735117630818,0.972593365045699,2.304,2.22394307379562e-05,0.947813375717331,5.780998558917e-06,1.45651166843757e-11
1984-10-06,13:00:00,10.5555555555556,62,6.437376,1016,1984,10,6,40.25,105.75,28.3595489169903,0.671098915555555,2.604,0.00299839758564464,0.816274972902547,0.000758951455664195,8.1761279834073e-08
1984-10-07,13:00:00,5,93,3.218688,254,1984,10,7,40.25,105.75,5.57550071027519,0.06469904,1.604,1.1499172921972e-07,0.117544840678249,2.42719534016141e-08,9.04074615908919e-16
1984-10-08,13:00:00,7.77777777777778,59,1.609344,254,1984,10,8,40.25,105.75,21.3541921280486,0.551515964444445,2.104,0.000235867168196097,0.666356351549734,5.78055670730625e-05,8.5754163085685e-10
1984-10-09,13:00:00,7.22222222222222,70,0,2032,1984,10,9,40.25,105.75,11.7733087351337,0.378294933333333,2.004,3.35649947469201e-06,0.514013934619263,7.93942002440117e-07,4.33705611857776e-13
1984-10-10,13:00:00,7.77777777777778,70,1.609344,2032,1984,10,10,40.25,105.75,17.2242463013205,0.403548266666667,2.104,4.60648495018887e-05,0.545519325398678,1.09791028517635e-05,4.53285925886978e-11
1984-10-13,13:00:00,5.55555555555556,62,0,19050,1984,10,13,40.25,105.75,13.6661404558122,0.383210915555556,1.704,8.55430853026645e-06,0.490597074517009,2.01185424551716e-06,2.24871663960869e-12
1984-10-14,13:00:00,-2.22222222222222,91,4.828032,5080,1984,10,14,40.25,105.75,5.91290843704367,0,0.304,1.54352083225296e-07,0,3.08704166450593e-08,1.38375471316155e-15
1984-10-17,13:00:00,0.555555555555556,92,3.218688,508,1984,10,17,40.25,105.75,5.30990069488043,0.0200679822222222,0.804,9.7039932547903e-08,0.0377785652649715,1.98370448975509e-08,6.32562077364282e-16
1985-06-01,13:00:00,12.7777777777778,42,8.04672,762,1985,6,1,40.25,105.75,39.7709111589286,2.11905728577778,5.704,0.0498520954026174,2.19732680336459,0.015870398887294,1.77668070226565e-05
1985-06-02,13:00:00,16.6666666666667,30,9.656064,0,1985,6,2,40.25,105.75,74.3317292297381,5.39320877244444,12.108,1.20310153677111,5.34330766371579,0.532816835504334,0.0089250746199465
1985-06-03,13:00:00,17.2222222222222,24,4.828032,254,1985,6,3,40.25,105.75,53.4746642244397,5.50050872993504,6.504,0.307662656601634,5.1681067194759,0.134265996821056,0.000778159808002101
1985-06-04,13:00:00,15.5555555555556,43,4.828032,254,1985,6,4,40.25,105.75,42.378213560683,4.38096418713305,6.204,0.0682510887382704,4.12463773739311,0.0270942961924653,4.57891668336919e-05
1985-06-05,13:00:00,16.6666666666667,41,3.218688,0,1985,6,5,40.25,105.75,69.4255996555334,7.14060615446639,12.608,0.722394376313256,6.97980991946116,0.36225895804026,0.0045085072310292
1985-06-06,13:00:00,20.5555555555556,33,8.04672,0,1985,6,6,40.25,105.75,85.6985917845015,10.9603910520219,19.712,3.48229015782785,10.8054891048269,3.87579810331938,0.299204507730353
1985-06-07,13:00:00,24.4444444444444,30,4.828032,0,1985,6,7,40.25,105.75,90.7313055898168,15.6678796497997,27.516,6.07094491905559,15.4977571893628,8.19184432757695,1.12526418546163
1985-06-08,13:00:00,25,28,8.04672,0,1985,6,8,40.25,105.75,92.1575931131103,20.6151743217997,35.42,8.74305972499095,20.4288420823968,12.7877658328195,2.47511555031489
1985-06-09,13:00:00,21.6666666666667,29,3.218688,254,1985,6,9,40.25,105.75,58.2810734392507,10.915118903875,7.304,0.428777405254741,10.3669173905389,0.263774655232329,0.00257129217058044
1985-06-11,13:00:00,18.8888888888889,21,14.484096,0,1985,6,11,40.25,105.75,85.5845637348723,15.0724108134306,14.108,4.74060626937564,14.6308562719896,6.34014793295193,0.714965073227936
1985-06-14,13:00:00,21.1111111111111,28,12.874752,0,1985,6,14,40.25,105.75,90.7061639244441,19.2825606854306,21.312,9.07387756781487,18.8971930338161,12.6683668383318,2.43435785400913
1985-06-16,13:00:00,23.8888888888889,24,9.656064,0,1985,6,16,40.25,105.75,92.7416606472385,24.2823915503194,29.016,10.2944501408853,23.9176573136484,15.6953001163849,3.55697767422566
1985-06-17,13:00:00,20.5555555555556,33,11.265408,1524,1985,6,17,40.25,105.75,62.7281862878932,10.911989437286,7.104,0.841031694011342,10.3551790546406,0.517064754640611,0.00846337218257521
1985-06-18,13:00:00,19.4444444444444,28,9.656064,0,1985,6,18,40.25,105.75,84.6871641987048,14.806220109286,14.008,3.2842444390208,14.3694659973719,4.34383697075422,0.366104468469942
1985-06-19,13:00:00,21.6666666666667,32,6.437376,0,1985,6,19,40.25,105.75,89.6862995311724,18.8819288106194,21.312,5.66928394323091,18.5064978745803,8.48330192083449,1.19709555775187
1985-06-20,13:00:00,24.4444444444444,20,9.656064,0,1985,6,20,40.25,105.75,93.4930658630265,24.2619157795082,29.116,11.4355215881434,23.8991757358112,16.9814774556718,4.08907890536631
1985-06-21,13:00:00,20,17,9.656064,762,1985,6,21,40.25,105.75,65.6502997812734,11.7384031420643,7.004,0.87988823210943,11.1528154835528,0.563534942208807,0.00985595718494091
1985-06-22,13:00:00,22.2222222222222,16,11.265408,0,1985,6,22,40.25,105.75,89.6736709079357,16.895959592731,14.408,7.21770001866457,16.4140744323583,9.79229801611351,1.54324431337391
1985-06-23,13:00:00,22.2222222222222,24,4.828032,0,1985,6,23,40.25,105.75,92.1899627817681,21.5623201909532,21.812,7.46809954580464,21.133352250456,11.4673184776454,2.04087507316707
1985-06-24,13:00:00,22.7777777777778,25,3.218688,0,1985,6,24,40.25,105.75,92.5857285488899,26.2769754742865,29.316,7.28131336586105,25.8754038453291,12.4833170574949,2.37177237278561
1985-06-25,13:00:00,10,88,3.218688,13462,1985,6,25,40.25,105.75,18.6307714740051,7.62877613934636,5.204,8.93989378107868e-05,7.09422466669453,4.5187717933556e-05,5.54568283771307e-10
1985-06-26,13:00:00,5.55555555555556,62,4.828032,3302,1985,6,26,40.25,105.75,22.3004708149659,3.4173882780644,4.404,0.000391007293256807,3.12196797128584,0.000139683998784795,4.0876950667301e-09
1985-06-28,13:00:00,12.7777777777778,47,4.828032,254,1985,6,28,40.25,105.75,34.9621460535396,2.87153351801761,5.704,0.0153612606008438,2.76586923237543,0.00526224644561024,2.51791983332476e-06
1985-06-29,13:00:00,17.7777777777778,46,1.609344,0,1985,6,29,40.25,105.75,63.0702745888611,5.55526712201761,12.308,0.525659106910851,5.49921858884661,0.235803665804809,0.00210854746473195
1985-06-30,13:00:00,19.4444444444444,25,6.437376,0,1985,6,30,40.25,105.75,84.6860145406377,9.61175740535095,19.212,2.79208947471215,9.5066663119825,2.73070784398443,0.160981539015187
1985-07-01,13:00:00,16.6666666666667,48,6.437376,0,1985,7,1,40.25,105.75,86.4256711054481,11.7815137040176,25.916,3.55647705908774,11.7206265009661,4.16984089703418,0.340549613407066
1985-07-02,13:00:00,21.6666666666667,26,8.04672,2032,1985,7,2,40.25,105.75,63.6897419343294,8.21698466946639,7.604,0.748275778633957,7.78586847506644,0.396090749288228,0.00528038419234412
1985-07-03,13:00:00,23.3333333333333,26,6.437376,0,1985,7,3,40.25,105.75,86.5938231240465,12.4633377201331,15.508,3.64210579269646,12.1426429396336,4.37107014336138,0.370176859896473
1985-07-04,13:00:00,24.4444444444444,20,6.437376,0,1985,7,4,40.25,105.75,92.9001371814694,17.2627505556886,23.612,8.94999329662189,16.974981919976,11.884275018965,2.1740552232485
1985-07-05,13:00:00,24.4444444444444,27,6.437376,0,1985,7,5,40.25,105.75,92.9504521393971,21.6422147681331,31.716,9.01333964162122,21.3780349935714,13.3991117193638,2.68839722567791
1985-07-06,13:00:00,27.2222222222222,17,9.656064,0,1985,7,6,40.25,105.75,95.0187254739587,27.1630791405775,40.32,14.1190180011057,26.8938232685602,20.9723812256276,5.94135373449212
1985-07-07,13:00:00,25.5555555555556,24,3.218688,254,1985,7,7,40.25,105.75,66.0028730540639,12.3935717815462,8.304,0.644553558641725,11.841751138769,0.426917962540964,0.00602946171332108
1985-07-08,13:00:00,23.8888888888889,29,1.609344,1778,1985,7,8,40.25,105.75,55.6462783374842,8.62594470771443,8.004,0.320597707637277,8.19512132069483,0.174172330810567,0.00123339454631616
1985-07-09,13:00:00,21.1111111111111,40,4.828032,0,1985,7,9,40.25,105.75,79.4294590374971,11.7557923343811,15.508,1.36894926442205,11.4611971454403,0.890212721443925,0.0221397607444578
1985-07-12,13:00:00,25,39,6.437376,508,1985,7,12,40.25,105.75,62.2877853776535,8.01265790607007,8.204,0.644966259706554,7.62011289330182,0.337739224971179,0.00398252181458437
1985-07-13,13:00:00,23.8888888888889,32,4.828032,2540,1985,7,13,40.25,105.75,59.5780028977734,6.89441555304951,8.004,0.508215539076013,6.55306143204059,0.247231135504699,0.00229277534775319
1985-07-14,13:00:00,21.1111111111111,40,8.04672,0,1985,7,14,40.25,105.75,81.7746839496581,10.0242631797162,15.508,2.08105401472673,9.8017370855109,1.80254224859067,0.0771766912212674
1985-07-15,13:00:00,13.8888888888889,70,4.828032,3810,1985,7,15,40.25,105.75,32.4848820585546,4.71135231218022,6.204,0.00845413180252313,4.42401037411165,0.00345324307169339,1.19462323682925e-06
1985-07-16,13:00:00,21.1111111111111,46,1.609344,1016,1985,7,16,40.25,105.75,41.1196305780082,4.33890384784578,7.504,0.0464003134694064,4.17019841633994,0.0185015725219347,2.33092446967194e-05
1985-07-17,13:00:00,22.7777777777778,39,9.656064,0,1985,7,17,40.25,105.75,77.7323622996648,7.75968586829022,15.308,1.49901992731803,7.64932873237066,0.786472230481913,0.0177798670501999
1985-07-18,13:00:00,20.5555555555556,46,4.828032,2032,1985,7,18,40.25,105.75,50.8373980859372,5.55120351074217,7.404,0.231226216427326,5.26855015957922,0.101766529876206,0.000476463562403876
1985-07-19,13:00:00,13.8888888888889,95,1.609344,30734,1985,7,19,40.25,105.75,6.69392906924213,2.06403965974164,6.204,2.12911015370891e-07,2.25364138076267,6.83013331161619e-08,5.64298054954201e-15
1985-07-20,13:00:00,13.3333333333333,90,0,27940,1985,7,20,40.25,105.75,5.13149110224868,0.617952796960981,6.104,7.35519306699177e-08,0.986283714769426,1.92635776378973e-08,6.00555711015111e-16
1985-07-21,13:00:00,16.1111111111111,55,4.828032,3302,1985,7,21,40.25,105.75,35.9880271687192,1.81895972,6.604,0.0193739787519689,2.15442199991529,0.00613141219928457,3.30028171442418e-06
1985-07-22,13:00:00,17.2222222222222,56,3.218688,254,1985,7,22,40.25,105.75,34.6872324389157,2.05518082067504,6.804,0.0132908099475051,2.34190360894924,0.00431434038429102,1.77160706300618e-06
1985-07-23,13:00:00,14.4444444444444,66,4.828032,508,1985,7,23,40.25,105.75,28.9323364778671,1.51786916557385,6.304,0.00326048378676313,1.89503062458321,0.000994429082981581,1.31909040222476e-07
1985-07-24,13:00:00,16.1111111111111,63,3.218688,3810,1985,7,24,40.25,105.75,30.0553167947581,1.50442959764276,6.604,0.00411555080699952,1.91706360581343,0.00125927961515267,2.00348064207953e-07
1985-07-25,13:00:00,21.6666666666667,37,4.828032,1016,1985,7,25,40.25,105.75,51.4286515931756,3.37120303622405,7.604,0.247443964379721,3.32371539633135,0.0904190879704876,0.000386499841537602
1985-07-27,13:00:00,19.4444444444444,48,4.828032,0,1985,7,27,40.25,105.75,74.9134672677504,5.88019577933516,14.808,0.972332102826761,5.90161954937342,0.450386679298106,0.00662850067759684
1985-07-28,13:00:00,19.4444444444444,41,6.437376,0,1985,7,28,40.25,105.75,85.1248156400519,8.72693754555738,22.012,2.96523814135012,8.76569587029837,2.793420094461,0.167583042827623
1985-07-29,13:00:00,15.5555555555556,63,8.04672,762,1985,7,29,40.25,105.75,41.2863659520152,4.63406182528014,6.504,0.0661538116222755,4.37374418580199,0.0268948169133451,4.51941593095257e-05
1985-07-30,13:00:00,18.8888888888889,47,16.09344,762,1985,7,30,40.25,105.75,53.2420211666758,3.97650704086025,7.104,0.530169337513316,3.82250322944274,0.204233160120664,0.00163490446316616
1985-07-31,13:00:00,21.1111111111111,37,8.04672,0,1985,7,31,40.25,105.75,80.4558734613143,7.26284704886025,14.608,1.79042074290607,7.16162470947953,0.909188430177578,0.0229819199672814
1985-08-01,13:00:00,23.8888888888889,40,9.656064,0,1985,8,1,40.25,105.75,88.1398240468751,10.3581607421936,21.912,5.3405304660302,10.2792992759092,5.86397995284242,0.622686697812001
1985-08-02,13:00:00,24.4444444444444,27,8.04672,254,1985,8,2,40.25,105.75,67.9984932724806,7.66610424390765,7.404,0.880374740325639,7.25182909216489,0.449818553374812,0.00661370834526119
1985-08-03,13:00:00,20.5555555555556,33,6.437376,254,1985,8,3,40.25,105.75,56.7112172295153,5.78672237819079,6.704,0.447202725981613,5.44577427455686,0.199734325138777,0.0015717019593382
1985-08-04,13:00:00,22.7777777777778,22,6.437376,0,1985,8,4,40.25,105.75,85.3843031668981,9.63171031285746,13.808,3.07359858670174,9.37595634858871,3.05805031513659,0.196700694517965
1985-08-05,13:00:00,22.7777777777778,36,4.828032,0,1985,8,5,40.25,105.75,89.3123787093137,12.7865722079686,20.912,4.9546297911868,12.5863273265925,6.08308998453384,0.664459951752203
1985-08-07,13:00:00,25,16,6.437376,0,1985,8,7,40.25,105.75,94.3025987598825,17.3126943119686,28.416,10.8790948452052,17.1088011210625,13.9196689044853,2.87602108874181
1985-08-08,13:00:00,23.8888888888889,29,8.04672,0,1985,8,8,40.25,105.75,93.7184799227256,20.975482182413,35.72,10.8808323072043,20.7843537844413,15.2851934220205,3.39412994705467
1985-08-09,13:00:00,20,38,9.656064,508,1985,8,9,40.25,105.75,59.3139866402769,9.344426889304,6.604,0.637045045781036,8.81752044349608,0.359431334121152,0.00444640593146936
1985-08-10,13:00:00,21.6666666666667,20,9.656064,0,1985,8,10,40.25,105.75,86.718375429594,13.1044967026373,13.508,4.35971796183917,12.7052453392156,5.39958321422077,0.538079598990878
1985-08-11,13:00:00,20.5555555555556,36,4.828032,254,1985,8,11,40.25,105.75,55.8680502844468,7.60268170957602,6.704,0.384355907133398,7.15497065546065,0.19508973723057,0.00150759203435348
1985-08-12,13:00:00,13.3333333333333,47,4.828032,2794,1985,8,12,40.25,105.75,38.1181586059649,4.32079333986957,5.404,0.0305258830552013,4.01236025514955,0.0119853902413854,1.08089438573065e-05
1985-08-13,13:00:00,20.5555555555556,21,6.437376,0,1985,8,13,40.25,105.75,77.8308087937871,7.85264856942513,12.108,1.28487192207998,7.63065174609491,0.673293673508664,0.0135048861932233
1985-08-14,13:00:00,19.4444444444444,22,9.656064,0,1985,8,14,40.25,105.75,89.704946751056,11.1608769040918,18.612,6.68540301373754,10.9711254656997,7.47404217743845,0.956670137146339
1985-08-15,13:00:00,20,17,11.265408,0,1985,8,15,40.25,105.75,93.3724644929565,14.7763657020918,25.216,12.1947158596685,14.5936891099657,14.1194054372793,2.94946976236924
